model_version,control_model_version,challenger_model_version,ensemble_status,player_id,player_code,web_name,team_id,team_name,position,price,bonus_transition_multiplier,component_expected_minutes_next_1,component_expected_minutes_next_3,component_expected_minutes_next_5,component_expected_minutes_next_6,component_expected_points_next_1,component_expected_points_next_3,component_expected_points_next_5,component_expected_points_next_6,component_points_p10_next_1,component_points_p10_next_3,component_points_p10_next_5,component_points_p10_next_6,component_points_p50_next_1,component_points_p50_next_3,component_points_p50_next_5,component_points_p50_next_6,component_points_p90_next_1,component_points_p90_next_3,component_points_p90_next_5,component_points_p90_next_6,component_probability_10_plus_next_1,component_probability_10_plus_next_3,component_probability_10_plus_next_5,component_probability_10_plus_next_6,component_probability_15_plus_next_1,component_probability_15_plus_next_3,component_probability_15_plus_next_5,component_probability_15_plus_next_6,control_expected_points_next_1,control_expected_points_next_3,control_expected_points_next_5,control_expected_points_next_6,control_points_p10_next_1,control_points_p10_next_3,control_points_p10_next_5,control_points_p10_next_6,control_points_p50_next_1,control_points_p50_next_3,control_points_p50_next_5,control_points_p50_next_6,control_points_p90_next_1,control_points_p90_next_3,control_points_p90_next_5,control_points_p90_next_6,current_season_fixture_count,ensemble_point_weight,ensemble_probability_10_plus_weight,ensemble_probability_15_plus_weight,ensemble_probability_6_plus_weight,expected_minutes_next_1,expected_minutes_next_3,expected_minutes_next_5,expected_minutes_next_6,expected_points_next_1,expected_points_next_3,expected_points_next_5,expected_points_next_6,points_p10_next_1,points_p10_next_3,points_p10_next_5,points_p10_next_6,points_p50_next_1,points_p50_next_3,points_p50_next_5,points_p50_next_6,points_p90_next_1,points_p90_next_3,points_p90_next_5,points_p90_next_6,previous_season,previous_season_minutes,probability_10_plus_next_1,probability_10_plus_next_3,probability_10_plus_next_5,probability_10_plus_next_6,probability_15_plus_next_1,probability_15_plus_next_3,probability_15_plus_next_5,probability_15_plus_next_6,probability_3_or_fewer_next_1,probability_3_or_fewer_next_3,probability_3_or_fewer_next_5,probability_3_or_fewer_next_6,probability_6_plus_next_1,probability_6_plus_next_3,probability_6_plus_next_5,probability_6_plus_next_6,projection_evidence_source,qualitative_points_delta_next_1,qualitative_points_delta_next_3,qualitative_points_delta_next_5,qualitative_points_delta_next_6,quantitative_expected_points_next_1,quantitative_expected_points_next_3,quantitative_expected_points_next_5,quantitative_expected_points_next_6,scoring_rules_version,value_next_1,value_next_3,value_next_5,value_next_6
player-sim-2.0,player-sim-2.0,player-sim-3.0-candidate,holdout_rejected,26,219847,Havertz,1,Arsenal,Forward,7.6,1.015,48.97,148.57,247.91,296.99,2.01,6.495,11.138,13.463,0,2.0,4.0,5.0,2.0,6.0,10.0,12.0,6.0,13.0,20.0,23.0,0.025,0.2217,0.5383,0.675,0.0,0.0667,0.2683,0.3817,2.568,7.617,12.603,15.115,0,2,5,7,2,7,12,15,6,14,21,24,5,0.0,0.0,0.0,0.0,57.79,170.56,283.07,339.58,2.568,7.617,12.603,15.115,0.0,2.0,5.0,7.0,2.0,7.0,12.0,15.0,6.0,14.0,21.0,24.0,2025/26,577.0,0.03,0.3083,0.6633,0.8017,0.0017,0.0933,0.3433,0.5133,0.7533,0.2033,0.0367,0.0217,0.1933,0.6083,0.895,0.9433,current_and_previous_season,0.0,0.0,0.0,0.0,2.568,7.617,12.603,15.115,fpl-2026-27,0.3379,1.0022,1.6583,1.9888
player-sim-2.0,player-sim-2.0,player-sim-3.0-candidate,holdout_rejected,27,205651,G.Jesus,1,Arsenal,Forward,5.9,1.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025/26,418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,current_and_previous_season,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fpl-2026-27,0.0,0.0,0.0,0.0
player-sim-2.0,player-sim-2.0,player-sim-3.0-candidate,holdout_rejected,31,199798,Konsa,1,Arsenal,Defender,4.6,1.0,46.11,137.39,224.56,268.22,1.953,5.993,9.748,11.695,0,1.0,3.0,4.0,1.0,5.0,9.0,11.0,6.0,13.0,18.0,20.0,0.0167,0.2,0.4867,0.6017,0.0017,0.0467,0.1983,0.2967,2.865,8.158,13.608,16.383,0,3,6,8,2,8,13,16,6,14,22,25,5,0.0,0.0,0.0,0.0,64.91,196.88,324.9,391.33,2.865,8.158,13.608,16.383,0.0,3.0,6.0,8.0,2.0,8.0,13.0,16.0,6.0,14.0,22.0,25.0,2025/26,3035.0,0.0117,0.345,0.74,0.8683,0.0033,0.0883,0.4283,0.5667,0.6883,0.1567,0.02,0.0033,0.2633,0.6767,0.9267,0.975,current_and_previous_season,0.0,0.0,0.0,0.0,2.865,8.158,13.608,16.383,fpl-2026-27,0.6228,1.7735,2.9583,3.5616
player-sim-2.0,player-sim-2.0,player-sim-3.0-candidate,holdout_rejected,452,208706,Bruno G.,1,Arsenal,Midfielder,6.7,1.0188,24.25,74.26,123.0,148.23,1.207,3.732,6.143,7.483,0,1.0,2.0,2.0,1.0,3.0,5.0,6.0,3.0,8.0,11.0,14.0,0.01,0.0667,0.1783,0.2767,0.0033,0.0117,0.0517,0.09,1.948,5.562,9.065,10.847,0,1,3,4,1,5,8,10,6,11,17,19,5,0.0,0.0,0.0,0.0,33.92,98.99,160.9,193.66,1.948,5.562,9.065,10.847,0.0,1.0,3.0,4.0,1.0,5.0,8.0,10.0,6.0,11.0,17.0,19.0,2025/26,2456.0,0.015,0.1733,0.4067,0.535,0.0017,0.0383,0.155,0.2433,0.8067,0.3783,0.1467,0.0767,0.1033,0.4217,0.7167,0.8133,current_and_previous_season,0.0,0.0,0.0,0.0,1.948,5.562,9.065,10.847,fpl-2026-27,0.2908,0.8301,1.353,1.6189
player-sim-2.0,player-sim-2.0,player-sim-3.0-candidate,holdout_rejected,557,439509,Tzolis,1,Arsenal,Midfielder,6.3,1.0188,59.9,178.67,302.06,361.97,2.223,6.677,11.397,13.678,0,3.0,7.0,8.0,2.0,6.0,11.0,13.0,4.0,11.0,16.0,19.0,0.0017,0.1483,0.6617,0.8383,0.0,0.0183,0.19,0.39,2.28,6.985,11.635,13.883,0,4,7,9,2,7,11,13,4,11,17,20,5,0.0,0.0,0.0,0.0,63.58,192.56,319.43,384.05,2.28,6.985,11.635,13.883,0.0,4.0,7.0,9.0,2.0,7.0,11.0,13.0,4.0,11.0,17.0,20.0,2021/22,326.0,0.005,0.18,0.6883,0.8633,0.0,0.0183,0.2283,0.4033,0.8833,0.08,0.005,0.0017,0.0633,0.6817,0.9633,0.9967,current_and_previous_season,0.0,0.0,0.0,0.0,2.28,6.985,11.635,13.883,fpl-2026-27,0.3619,1.1087,1.8468,2.2037
player-sim-2.0,player-sim-2.0,player-sim-3.0-candidate,holdout_rejected,29,72147,M.Bizot,2,Aston Villa,Goalkeeper,4.5,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025/26,585.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,current_and_previous_season,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fpl-2026-27,0.0,0.0,0.0,0.0
player-sim-2.0,player-sim-2.0,player-sim-3.0-candidate,holdout_rejected,30,101188,Digne,2,Aston Villa,Defender,4.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025/26,1842.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,current_and_previous_season,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fpl-2026-27,0.0,0.0,0.0,0.0
player-sim-2.0,player-sim-2.0,player-sim-3.0-candidate,holdout_rejected,32,199796,Cash,2,Aston Villa,Defender,4.4,1.0,46.96,136.07,226.0,271.7,1.65,4.742,7.725,9.44,0,1.0,2.0,3.0,1.0,3.0,7.0,9.0,6.0,10.0,15.0,17.0,0.015,0.1117,0.295,0.4333,0.0033,0.035,0.115,0.19,1.842,5.443,8.963,10.745,0,1,3,4,1,5,8,10,6,10,16,18,5,0.0,0.0,0.0,0.0,53.64,158.94,263.49,315.12,1.842,5.443,8.963,10.745,0.0,1.0,3.0,4.0,1.0,5.0,8.0,10.0,6.0,10.0,16.0,18.0,2025/26,3016.0,0.005,0.14,0.4033,0.5383,0.0,0.0217,0.1317,0.2317,0.8133,0.3633,0.1183,0.0633,0.1167,0.4267,0.72,0.8267,current_and_previous_season,0.0,0.0,0.0,0.0,1.842,5.443,8.963,10.745,fpl-2026-27,0.4186,1.2371,2.0371,2.4421
player-sim-2.0,player-sim-2.0,player-sim-3.0-candidate,holdout_rejected,33,149484,Mings,2,Aston Villa,Defender,4.5,1.0,40.9,127.3,216.57,262.64,1.71,5.093,8.655,10.545,0,1.0,3.0,4.0,1.0,4.0,8.0,10.0,6.0,10.0,16.0,18.0,0.0117,0.1417,0.37,0.5083,0.0017,0.035,0.1517,0.2367,2.263,6.555,10.8,13.063,0,2,4,6,1,6,10,12,6,12,18,22,5,0.0,0.0,0.0,0.0,56.3,166.57,274.84,331.62,2.263,6.555,10.8,13.063,0.0,2.0,4.0,6.0,1.0,6.0,10.0,12.0,6.0,12.0,18.0,22.0,2025/26,1322.0,0.0133,0.22,0.5333,0.69,0.005,0.055,0.2133,0.3517,0.785,0.2967,0.055,0.0217,0.1633,0.51,0.8283,0.9083,current_and_previous_season,0.0,0.0,0.0,0.0,2.263,6.555,10.8,13.063,fpl-2026-27,0.503,1.4567,2.4,2.903
player-sim-2.0,player-sim-2.0,player-sim-3.0-candidate,holdout_rejected,34,244954,Pau,2,Aston Villa,Defender,4.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025/26,1673.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,current_and_previous_season,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fpl-2026-27,0.0,0.0,0.0,0.0
player-sim-2.0,player-sim-2.0,player-sim-3.0-candidate,holdout_rejected,35,515597,Bogarde,2,Aston Villa,Midfielder,4.9,1.0188,9.91,28.96,48.98,58.87,0.4,1.163,1.955,2.338,0,0,0,0,0,1.0,1.0,2.0,1.0,3.0,4.0,5.0,0.0,0.0,0.0033,0.005,0.0,0.0,0.0,0.0,0.315,0.868,1.455,1.668,0,0,0,0,0,0,1,1,1,2,4,4,5,0.0,0.0,0.0,0.0,7.11,19.47,33.06,37.93,0.315,0.868,1.455,1.668,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,4.0,4.0,2025/26,1042.0,0.0,0.0,0.005,0.005,0.0,0.0,0.0,0.0,0.9867,0.95,0.8933,0.8717,0.005,0.0117,0.0383,0.045,current_and_previous_season,0.0,0.0,0.0,0.0,0.315,0.868,1.455,1.668,fpl-2026-27,0.0643,0.1772,0.2969,0.3404
player-sim-2.0,player-sim-2.0,player-sim-3.0-candidate,holdout_rejected,36,441302,Maatsen,2,Aston Villa,Defender,4.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025/26,1590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,current_and_previous_season,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fpl-2026-27,0.0,0.0,0.0,0.0
player-sim-2.0,player-sim-2.0,player-sim-3.0-candidate,holdout_rejected,37,184667,Lindelöf,2,Aston Villa,Defender,4.5,1.0,71.93,217.27,358.35,428.57,2.568,7.082,11.603,13.968,0.0,2.0,4.0,6.0,2.0,7.0,11.0,13.0,6.0,13.0,20.0,23.0,0.015,0.275,0.5983,0.72,0.0017,0.0633,0.2933,0.4267,2.288,7.053,11.817,14.167,0,2,5,7,2,6,11,13,6,13,19,23,5,0.0,0.0,0.0,0.0,76.88,231.46,385.6,463.16,2.288,7.053,11.817,14.167,0.0,2.0,5.0,7.0,2.0,6.0,11.0,13.0,6.0,13.0,19.0,23.0,2025/26,942.0,0.0183,0.25,0.6267,0.7517,0.0017,0.0583,0.28,0.425,0.7733,0.2267,0.0317,0.0083,0.1767,0.5633,0.8867,0.9617,current_and_previous_season,0.0,0.0,0.0,0.0,2.288,7.053,11.817,14.167,fpl-2026-27,0.5085,1.5674,2.6259,3.1481
player-sim-2.0,player-sim-2.0,player-sim-3.0-candidate,holdout_rejected,38,606798,A.García,2,Aston Villa,Defender,4.0,1.0,7.62,24.8,40.53,48.13,0.243,0.94,1.593,1.877,0,0,0,0,0,0,0,1.0,1.0,3.0,6.0,6.0,0.0,0.0033,0.0167,0.0233,0.0,0.0,0.0033,0.0033,0.022,0.057,0.085,0.085,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.71,1.44,2.14,2.14,0.022,0.057,0.085,0.085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025/26,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9983,0.995,0.9917,0.9917,0.0,0.0033,0.005,0.005,current_and_previous_season,0.0,0.0,0.0,0.0,0.022,0.057,0.085,0.085,fpl-2026-27,0.0054,0.0142,0.0212,0.0212
player-sim-2.0,player-sim-2.0,player-sim-3.0-candidate,holdout_rejected,39,578545,Nedeljkovic,2,Aston Villa,Defender,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024/25,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,current_and_previous_season,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fpl-2026-27,0.0,0.0,0.0,0.0
player-sim-2.0,player-sim-2.0,player-sim-3.0-candidate,holdout_rejected,41,195546,Buendía,2,Aston Villa,Midfielder,5.9,1.0188,66.57,195.21,325.52,387.91,2.94,8.985,15.005,18.022,0.0,4.0,8.0,10.0,2.0,8.0,14.0,17.0,7.0,15.0,23.0,27.0,0.0283,0.385,0.8333,0.9283,0.0,0.1133,0.4583,0.6633,3.572,10.225,17.17,20.458,1,6,11,14,3,10,17,20,7,16,24,28,5,0.0,0.0,0.0,0.0,73.32,216.86,361.71,434.74,3.572,10.225,17.17,20.458,1.0,6.0,11.0,14.0,3.0,10.0,17.0,20.0,7.0,16.0,24.0,28.0,2025/26,1753.0,0.0333,0.515,0.9567,0.995,0.0017,0.1483,0.6633,0.8583,0.6533,0.01,0.0,0.0,0.185,0.9133,0.9967,1.0,current_and_previous_season,0.0,0.0,0.0,0.0,3.572,10.225,17.17,20.458,fpl-2026-27,0.6054,1.7331,2.9102,3.4675
player-sim-2.0,player-sim-2.0,player-sim-3.0-candidate,holdout_rejected,44,215711,Bailey,2,Aston Villa,Midfielder,5.4,1.0188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025/26,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,current_and_previous_season,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fpl-2026-27,0.0,0.0,0.0,0.0
player-sim-2.0,player-sim-2.0,player-sim-3.0-candidate,holdout_rejected,45,122806,McGinn,2,Aston Villa,Midfielder,5.4,1.0188,65.72,202.02,336.79,404.77,2.645,7.683,12.687,15.108,0,3.0,7.0,8.0,2.0,7.0,12.0,14.0,7.0,14.0,20.0,23.0,0.03,0.265,0.6933,0.8467,0.0017,0.075,0.3067,0.4733,3.073,9.105,15.145,18.193,1,5,9,12,2,8,15,17,6,14,21,26,5,0.0,0.0,0.0,0.0,82.22,246.9,410.05,491.69,3.073,9.105,15.145,18.193,1.0,5.0,9.0,12.0,2.0,8.0,15.0,17.0,6.0,14.0,21.0,26.0,2025/26,2136.0,0.0167,0.395,0.8983,0.98,0.0,0.0967,0.5067,0.7133,0.7383,0.01,0.0,0.0,0.135,0.8633,1.0,1.0,current_and_previous_season,0.0,0.0,0.0,0.0,3.073,9.105,15.145,18.193,fpl-2026-27,0.5691,1.6861,2.8046,3.3691
player-sim-2.0,player-sim-2.0,player-sim-3.0-candidate,holdout_rejected,46,88894,Barkley,2,Aston Villa,Midfielder,5.0,1.0188,51.71,156.44,264.73,318.96,2.002,6.36,10.855,13.173,0,3.0,6.0,8.0,2.0,6.0,10.0,13.0,4.0,11.0,17.0,20.0,0.005,0.1617,0.5583,0.7367,0.0,0.0267,0.1817,0.355,2.273,6.592,11.043,13.282,0,3,6,8,2,6,10,12,5,11,17,20,5,0.0,0.0,0.0,0.0,54.22,155.15,257.83,311.14,2.273,6.592,11.043,13.282,0.0,3.0,6.0,8.0,2.0,6.0,10.0,12.0,5.0,11.0,17.0,20.0,2025/26,844.0,0.0033,0.1783,0.5733,0.765,0.0,0.0367,0.2067,0.3517,0.8333,0.16,0.0083,0.0,0.095,0.5367,0.9483,0.9883,current_and_previous_season,0.0,0.0,0.0,0.0,2.273,6.592,11.043,13.282,fpl-2026-27,0.4547,1.3183,2.2087,2.6563
player-sim-2.0,player-sim-2.0,player-sim-3.0-candidate,holdout_rejected,47,226944,Kamara,2,Aston Villa,Midfielder,5.0,1.0188,67.51,206.98,342.68,413.84,2.18,6.638,10.692,12.883,0,3.0,7.0,8.0,2.0,6.0,10.0,12.0,4.0,10.0,15.0,18.0,0.0033,0.1467,0.6133,0.8183,0.0,0.0117,0.1317,0.3117,2.628,7.6,12.737,15.38,1,4,9,11,2,7,12,15,5,12,18,21,5,0.0,0.0,0.0,0.0,79.69,236.2,395.84,474.81,2.628,7.6,12.737,15.38,1.0,4.0,9.0,11.0,2.0,7.0,12.0,15.0,5.0,12.0,18.0,21.0,2025/26,1410.0,0.0033,0.2267,0.7983,0.945,0.0,0.0233,0.285,0.5333,0.7983,0.045,0.0,0.0,0.0617,0.7517,0.9933,0.9983,current_and_previous_season,0.0,0.0,0.0,0.0,2.628,7.6,12.737,15.38,fpl-2026-27,0.5257,1.52,2.5473,3.076
player-sim-2.0,player-sim-2.0,player-sim-3.0-candidate,holdout_rejected,48,449871,Onana,2,Aston Villa,Midfielder,4.9,1.0188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025/26,1755.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,current_and_previous_season,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fpl-2026-27,0.0,0.0,0.0,0.0
player-sim-2.0,player-sim-2.0,player-sim-3.0-candidate,holdout_rejected,49,469247,Iling Jr,2,Aston Villa,Midfielder,5.0,1.0188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025/26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,current_season,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fpl-2026-27,0.0,0.0,0.0,0.0
player-sim-2.0,player-sim-2.0,player-sim-3.0-candidate,holdout_rejected,50,645618,Burrowes,2,Aston Villa,Midfielder,4.5,1.0188,7.97,23.15,36.79,44.67,0.345,0.983,1.552,1.882,0,0,0,0,0,0,0,1.0,1.0,3.0,5.0,5.0,0.0,0.0083,0.0167,0.0267,0.0,0.0017,0.0017,0.005,0.0,0.002,0.003,0.007,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.08,0.1,0.16,0.0,0.002,0.003,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025/26,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,current_and_previous_season,0.0,0.0,0.0,0.0,0.0,0.002,0.003,0.007,fpl-2026-27,0.0,0.0004,0.0008,0.0015
player-sim-2.0,player-sim-2.0,player-sim-3.0-candidate,holdout_rejected,51,577285,George Hemmings,2,Aston Villa,Midfielder,4.5,1.0188,52.69,152.43,254.42,303.25,1.822,5.338,8.982,10.738,0,2.0,5.0,6.0,2.0,5.0,9.0,10.0,3.0,8.0,13.0,15.0,0.0,0.065,0.4,0.6183,0.0,0.01,0.0667,0.1317,1.72,5.117,8.707,10.455,0,2,5,6,2,5,8,10,3,9,14,16,5,0.0,0.0,0.0,0.0,48.07,139.81,232.19,277.9,1.72,5.117,8.707,10.455,0.0,2.0,5.0,6.0,2.0,5.0,8.0,10.0,3.0,9.0,14.0,16.0,2025/26,25.0,0.0,0.075,0.335,0.5383,0.0,0.0,0.085,0.1533,0.9283,0.2783,0.0333,0.0067,0.0367,0.37,0.85,0.9317,current_and_previous_season,0.0,0.0,0.0,0.0,1.72,5.117,8.707,10.455,fpl-2026-27,0.3822,1.137,1.9348,2.3233
player-sim-2.0,player-sim-2.0,player-sim-3.0-candidate,holdout_rejected,52,653481,Alysson,2,Aston Villa,Midfielder,5.0,1.0188,13.73,42.97,72.33,86.61,0.687,2.107,3.5,4.153,0,0,1.0,1.0,0.0,2.0,3.0,4.0,1.0,4.0,7.0,8.0,0.0,0.0017,0.0267,0.045,0.0,0.0,0.0017,0.005,0.537,1.505,2.592,3.108,0,0,1,1,0,1,2,3,1,3,4,5,5,0.0,0.0,0.0,0.0,8.18,24.24,40.15,48.89,0.537,1.505,2.592,3.108,0.0,0.0,1.0,1.0,0.0,1.0,2.0,3.0,1.0,3.0,4.0,5.0,2025/26,47.0,0.0,0.0,0.005,0.0133,0.0,0.0,0.0,0.0,0.9817,0.955,0.7967,0.6883,0.01,0.0267,0.0717,0.1,current_and_previous_season,0.0,0.0,0.0,0.0,0.537,1.505,2.592,3.108,fpl-2026-27,0.1073,0.301,0.5183,0.6217
player-sim-2.0,player-sim-2.0,player-sim-3.0-candidate,holdout_rejected,53,614071,Manzambi,2,Aston Villa,Midfielder,5.9,1.0188,22.09,63.38,104.3,125.71,1.013,2.977,5.043,5.998,0,0,1.0,1.0,0,2.0,4.0,5.0,3.0,7.0,11.0,12.0,0.005,0.06,0.1567,0.2,0.0,0.0067,0.035,0.0567,1.078,3.115,5.317,6.38,0,0,1,2,0,2,5,6,3,7,10,12,5,0.0,0.0,0.0,0.0,23.49,67.06,115.37,137.85,1.078,3.115,5.317,6.38,0.0,0.0,1.0,2.0,0.0,2.0,5.0,6.0,3.0,7.0,10.0,12.0,,0.0,0.0,0.035,0.13,0.2033,0.0,0.01,0.0333,0.045,0.925,0.6667,0.3883,0.285,0.0367,0.1767,0.4083,0.5167,current_season,0.0,0.0,0.0,0.0,1.078,3.115,5.317,6.38,fpl-2026-27,0.1828,0.528,0.9011,1.0814
player-sim-2.0,player-sim-2.0,player-sim-3.0-candidate,holdout_rejected,54,448089,Gomes,2,Aston Villa,Midfielder,5.5,1.0188,27.44,83.23,134.55,162.26,0.975,2.948,4.717,5.718,0,0,0,1.0,0,2.0,4.0,5.0,4.0,7.0,9.0,11.0,0.0033,0.0333,0.0967,0.1633,0.0,0.0,0.0133,0.0267,1.15,3.467,5.91,7.082,0,0,1,2,0,3,6,7,4,7,11,13,5,0.0,0.0,0.0,0.0,33.88,101.6,174.63,206.59,1.15,3.467,5.91,7.082,0.0,0.0,1.0,2.0,0.0,3.0,6.0,7.0,4.0,7.0,11.0,13.0,2025/26,2829.0,0.0,0.0367,0.1467,0.2367,0.0,0.0017,0.0283,0.0483,0.8683,0.5433,0.2683,0.1783,0.0183,0.205,0.5067,0.62,current_and_previous_season,0.0,0.0,0.0,0.0,1.15,3.467,5.91,7.082,fpl-2026-27,0.2091,0.6303,1.0745,1.2876
